Teks_Aspirasi,Biro / Unit
waktu tunggu shuttle yang terlalu lama seringkali mahasiswa guna grab gojek untuk pergi ke anta,ukk
respon cukup cepat dalam hal surat pinjam,baka
ada skkk yang tidak keluar,baka
layan wifi publik di universitas kristen petra turut saya sudah sangat mudah dan dapat akses di seluruh penjuru petra,puskom
toilet di kj masih sering bau tidak sedap,uppk
mau beri saya beasiswa,baka
syarat beasiswa terlalu banyak,baka
sedia obat apa saat sakit,poliklinik
sangat tolong mahasiswa yang sakit,poliklinik
tunggu terlalu lama untuk resep obat,poliklinik
ruang kelas semua ber ac fasilitas kuliah seperti meja dan kursi juga oke,uppk
pustaka sangat nyaman guna untuk santa ajar maupun baca,perpustakaan
ada bapak satpam yang bantu menyebrangkan di penyebrangan,ukk
bapak shuttle adalah manusia baik hati dan sabar sangat muas layan,ukk
skkk lama keluar,baka
kerja cepat baik urus wisuda ktm admin nilai dll sangat cepat,baak
info sim petra kadang bingung,baak
layan sehat murah dan jangkau,poliklinik
obat yang di preskripsi kurang manjur teman saya baru sembuh telah minggu minum obat dari poliklinik karena flu kemudian dia paksa pergi ke dokter yang tentu lebih mahal dia sembuh dalam hari,poliklinik
pustaka sangat nyaman koleksi buku juga banyak,perpustakaan
saran untuk banyak tempat duduk leseh atau sofa,perpustakaan
fasilitas seperti pol sangat bantu bagi kami bagai mahasiswa,poliklinik
koneksi internet cepat dan tidak lambat,puskom
wifi kampus yang letak di,puskom
baak sangat informatif kasih informasi saya pernah kali ta kait dengan akademik di baak via email dan via whatsapp awal saya kira tidak mungkin balas tapi nyata di balas dan jawab sangat bantu,baak
toilet perempuan di lantai kadang bau sangat pesing dan keran air ada yang rusak jadi keran air tidak bisa tutup dan akibat air terus luar selain itu gayung juga lendir dan kotor selain itu ada beberapa toilet cewek di atas plafon itu bolong dan itu sangat bahaya bagi mahasiswa karena takut kalau ada tikus jatuh atau hal lain,uppk
wifi yang letak di gedung eh atau di kj kadang lemot dan tidak bisa koneksi di ponsel laptop,puskom
selain itu jalan dari ke tidak ada tempat untuk teduh kalau hujan datang kadang kita ada gedung lalu kelas di gedung eh kita mau tidak mau harus lari ke gedung dan kena hujan kalau hujan deras kadang kami sampai basah kuyup ke alangkah baik di selat pasang tenda atau lindung supaya kami tidak hujan pada saat kami mau menyebrang ke atau ke,uppk
selain itu untuk tempat parkir sangat sempit parkir buat untuk anak tapi banyak anak dari gedung parkir di sehingga parkir motor jadi sangat amat sempit hingga motor tidak bisa gerak ini sangat susah kami bagai mahasiswa yang kuliah di gedung alangkah baik parkir motor di luas dan jadi indoor supaya helm tidak basah pada saat hujan deras,ukk
saya pernah hilang ktm satu kali lalu baak sangat informatif dan bantu saya bagaimana cara urus ktm yang hilang,baak
kadang pegawai judes dan kita harus benar ekstra sabar jadi kita bagai mahasiswa harus tetap sopan dan tidak boleh bicara kasar walaupun pegawai judes,baka
cepat tanggap saya pernah sakit telinga waktu itu terus kasih saran sama dokter di pol ketika sampai saya sampai rumah saya di sms sama dokter yang di pol dokter di pol sangat peduli dan khawatir dengan kondisi saya dan saya sangat terima kasih atas itu,poliklinik
obat yang kasih cuma itu aja dan selalu kasih antibiotik alangkah baik obat yang kasih jangan antibiotik saja lain kasih vitamin untuk tingkat sistem imun,poliklinik
lab komputer bisa scan cara gratis,puskom
ruang kolaboratif ruang masih kurang banyak,perpustakaan
pustaka ada loker yang rusak,perpustakaan
tas buat barang di pustaka gampang sobek,perpustakaan
ruang kolaboratif ruang buat rapat keren situs bisa akses dari luar bisa makan juga,perpustakaan
lab komputer print masih mahal banding print di luar kampus,puskom
ruang kelas masih kurang kedap suara,uppk
ruang baka masih kurang tata dengan baik,baka
sangat bantu dalam buat surat terang kuliah,baak
proses surat tidak pasti,baak
gratis buat mahasiswa staf ramah buka untuk masyarakat tempat,poliklinik
tempat kurang strategis dan layan terkadang lama,poliklinik
layan pinjam ruang di gedung sering alami kendala,uppk
kantin bersih dan makan enak,kantin
lobi selalu bersih jadi lantai tidak pernah licin dan enak pandang,uppk
parkir di gedung jamin aman,ukk
tisu toilet tidak selalu ada dan tidak selalu bersih,uppk
baik lantai di gedung makan waktu lama,uppk
parkir di gedung belum tentu jamin motor tidak lecet,ukk
alur yang beri baka sudah jelas,baka
mungkin staf di baka lebih murah senyum aja,baka
tangan cepat dan obat komplit serta dokter baik dan ramah,poliklinik
selalu laku pelihara lift dan toilet selalu bersih,uppk
masuk dari saya adalah parkir anta yang terlalu jauh walaupun petra sedia shuttle namun kuota mobil sebut masih batas,ukk
informasi uang semua sudah sedia di sim petra dengan lengkap,baak
ketika kita sudah bayar uang kuliah baik uspp uprs dll data yang tunjuk bahwa kita sudah bayar selalu lambat update biasa baru update hari telah bayar,baak
situs sim dan lentera sangat bantu saya dalam jalan kelas uji daring,baak
situs lentera beberapa kali error ketika saya hendak kumpul tugas uji yang resiko lambat dalam kumpul tugas uji daring,baak
alat di poliklinik sangat lengkap dan juga sedia mobil ambulance,poliklinik
lokasi yang sangat jauh dari gedung tempat saya kuliah,poliklinik
ruang kelas gedung sangat modern ruang kelas lain mungkin direnov sehingga lihat lebih modern,uppk
sering beri informasi dalam bentuk email,baka
layan sehat sangat komplit mungkin lebih kenal kembali mahasiswa untuk guna layan sehat ini,poliklinik
pustaka makin hari makin inovasi untuk beri nyaman untuk mahasiswa sesuai dengan biasa mahasiswa dalam ajar kerja tugas,perpustakaan
toilet gedung lantai di belah kantin sering ada genang air yang cukup ganggu dan kadang ada bau kurang sedap,uppk
beri banyak pilih yang bantu ringan beban mahasiswa beasiswa,baka
dosen tugas yang jaga kes tidak ramah walaupun benar baik,baka
sistem informasi akademik seperti sim dan lentera sangat guna untuk proses kuliah,baak
layan ganti maupun buat ktm baru cepat,baak
jam istirahat tugas jaga mungkin bisa ganti karena ada mahasiswa yang baru bisa ke baak saat jam istirahat jeda kuliah saja,baak
ada sangat penting dan perlu untuk mahasiswa yang sakit khusus untuk anak kos,poliklinik
dengan kembang bangun universitas kristen petra yang luas posisi bilang cukup jauh pencil dari gedung yang lain jam praktek mungkin bisa beri tugas jaga saat jam istirahat mahasiswa juga karena ada mahasiswa yang baru bisa ke poliklinik saat jam istirahat jeda kuliah saja,poliklinik
parkir gedung lebih luas dan hindar dari hujan,ukk
parkir gedung agak terlalu jauh untuk mahasiswa gedung,ukk
baka sangat bantu dalam beri informasi tentang informasi kuliah seperti tawar beasiswa,baka
skkk keluar sedikit lama,baka
layan baak cukup cepat dalam pinjam ruang,uppk
situs sim kurang update,baak
layan poliklinik bantu mahasiswa yang alami sakit cara tiba,poliklinik
terlalu mudah sehingga semua orang dapat masuk dan keluar cara bebas dengan motif apa awas baik tingkat,ukk
sangat bantu mahasiswa bagi yang ingin wisuda,baka
dalam beri skkk cukup lama,baka
bantu mahasiswa lihat data dengan mudah,baak
dalam hal daring sangat kurang karena kurang informasi kini,baak
bantu mahasiswa saat sakit dan butuh obat dsb,poliklinik
jam buka poliklinik tidak tentu,poliklinik
koneksi internet puskom lancar,puskom
letak poliklinik jauh dari gedung,poliklinik
parkir motor jauh dan tidak ada tempat teduh,ukk
syarat baka terlalu ketat seperti kwitansi yang perlu tempel,baka
ruang tunggu baak nyaman dan dingin,baak
layan lama karena ha ada tugas operator yang kerja,baak
obat yang beri manjur,poliklinik
biaya poliklinik gigi murah,poliklinik
letak poliklinik yang jauh,poliklinik
ruang tunggu poliklinik banyak nyamuk,poliklinik
ada layan rapat ruang di pustaka yang buat mahasiswa tidak sulit cari tempat rapat,perpustakaan
layan kopi istirahat di pustaka seperti bisa lebih maksimal kembali seperti ada kursi yang lebih banyak dan luas karena kopi tidak bisa bawa ke luar area sebut sedang area sebut kecil,perpustakaan
kadang antre lama mungkin tambah loket,baak
layan obat gratis,poliklinik
terlalu jauh bagi mahasiswa di gedung,poliklinik
parkir gedung luas dan tidak sulit keluar,ukk
parkir gedung sangat sempit dan butuh tempat yang lebih luas,ukk
baka sangat bantu saya urus data mahasiswa,baka
staf baka kurang ramah dan kurang murah senyum,baka
tampil desain sistem informasi selalu sama tidak pernah ganti,baak
dapat bantu obat mahasiswa,poliklinik
obat yang beri terkadang tidak sesuai dengan sakit yang derita,poliklinik
pustaka sudah jadi tempat percaya untuk cari buku yang penting untuk cari baik untuk kuliah atau diri kembang,perpustakaan
internet universitas kristen petra kadang kecewa karena kita tidak pernah tahu tiba tidak bisa guna hari telah baru ada pemberitahuan sangat lambat,puskom
dapat beri informasi tentang butuh panitia dengan baik,baka
tidak bisa gerak cepat dan pilih tidak buka akan kurang saya milik alam bahwa baka tidak beri hak harga ekstrakurikuler lama tahun lebih,baka
baik dalam sedia obat dan layan,poliklinik
kurang beri info jadwal sehat cara daring masih guna banyak info tradisional lewat tempel umum di dinding,poliklinik
koleksi sangat lengkap dan cara seluruh benar sudah sangat cukup baik,perpustakaan
radius prawiro kj ruang komunal yang sangat baik untuk undang mahasiswa kumpul kerja tugas namun karena desain pilot undang angin masuk apabila hujan air hujan sering tampyas dan sebab genang air di sekitar kj,uppk
toilet gedung bersih ha toilet gedung dekat kantin dan lift genap sangat kotor dan bau,uppk
parkir sering jadi tumpu kendara kalau jam pulang mahasiswa sama karena jalan umum untuk kendara lebar sangat tidak ideal sering jadi macet yang sangat parah universitas sangat perlu perhati benah masalah ini karena rugi mahasiswa masyarakat sekitar kenapa terus bangun gedung baru makin tambah jumlah kendara padahal masalah lalu lintas yang parah belum selesai,ukk
gedung p p p baru area podium lantai dasar terlalu tinggi plafon tinggi kesan suram kolam ikan juga kurang hidup mungkin bisa tambah tanam indoor supaya lebih nyaman,uppk
tangga darurat bakar pada masa saya kuliah dulu angkat beberapa teman ada yang guna bagai tempat rokok mungkin bisa laku kece minggu sekali untuk area tangga darurat,ukk
pustaka perlu renovasi ruang supaya suasana tidak suram agak gelap misal cat ulang tembok rak buku bean bag rajin cuci,perpustakaan
meja kursi di lantai gedung sangat tidak nyaman karena seringkali kaki serempet dengan besi tempat tas di bawah kursi selain itu terkadang tinggi kaki kursi tidak sama sebab kursi goyang ketika duduk,uppk
studio gedung lantai pantul suara perlu redam suara apalagi kalau aktivitas di dalam studio sedang ramai,uppk
tempat pencil harus tiap gedung pu uks untuk penting sama,poliklinik
acara dan kuis di pustaka sangat kreatif dan bagus utama kopi tempat,perpustakaan
toilet jongkok di gedung q dan q sangat sering keluar bau sengat belum korona rebak sabun cuci tangan di toilet gedung jarang isi,uppk
ada pegawai baka yang kata buat kita takut cerewet,baka
layan di lentera dan sim sudah sangat muas,baak
ganti ktm hilang cukup ribet,baak
saya senang dengan layan utama poliklinik gigi,poliklinik
dokter di pol umum terkadang tidak beri banyak informasi sehingga kita tidak tahu sakit apa makan yang hindar dsb,poliklinik
kantin variasi sehingga buat kita tidak bosan,kantin
internet lemot ketika guna sama,puskom
lapang parkir batas,ukk
shuttle ke anta batas sehingga banyak anak yang jalan kaki,ukk
di beberapa toilet masih kotor sehingga harus ada tisu selalu di tiap toilet,uppk
kadang staf terlalu belit sehingga lambat proses panitia,baka
staf ramah harga jangkau responsif jika ada keluh sehat,poliklinik
agak kotor harus lebih bisa bersih dan letak mungkin tidak di basement lagi karena bisa jadi ikon yang positif untuk orang luar mahasiswa petra,poliklinik
layan di puskom muas dan bantu dalam proses ajar ajar,puskom
wifi yang sedia tidak masuk sampai ke kelas di bagi besar kelas gedung,puskom
baka aktif dalam beri email pemberitahuan kena beasiswa,baka
gedung baka agak sulit untuk temu,baka
staf yang ada di front office sangat bantu,baak
lentera seringkali error pada saat yang butuh,baak
layan di poliklinik gigi sangat baik utama staf sangat ramah,poliklinik
proses di poliklinik umum agak bingung karena harus keluar masuk beberapa kali,poliklinik
parkir kosong susah cari utama jam kuliah,ukk
parkir gratis buat siswa dapat hemat,ukk
internet pada saat sepi dapat bantu hemat kuota,puskom
fasilitas puskom yang sebar buat mahasiswa mudah akses komputer untuk perlu tugas,puskom
makan kantin yang enak utama di gedung,kantin
pustaka nyaman dan buat betah,perpustakaan
banyak tempat duduk sehingga mudah untuk istirahat dan nongkrong,uppk
internet di tempat dan waktu penting lemot biasa ramai,puskom
kualitas toilet tidak rata ada yang nyaman ada yang asa kotor,uppk
beberapa kelas yang panjang ke belakang buat susah konsen tidak lihat dan kurang mudah dengar,uppk
baka bantu banyak mahasiswa untuk urus uang lalu beasiswa dan milik insentif agar mahasiswa terus giat tumbuh dalam segi prestasi baik akademik maupun bukan akademik,baka
proses terkadang lama berbelit belit berbelit belit,baka
layan cukup cepat dalam ganti ktm,baak
server yang kurang mumpuni sering buat lentera atau sim tidak dapat akses,baak
sangat bantu untuk mahasiswa yang sakit karena murah dan dekat tempat kuliah kos,poliklinik
terkadang tunggu obat lama meski lihat sepi pernah harus kembali untuk kembali lebih uang karena salah hitung,poliklinik
gedung baru desain bagus dan banyak buka tempat desain sangat bantu cara psikologis untuk refreshing pikir yang penat jenuh,uppk
parkir anta gelap di malam hari tidak ada marka buat mobil jadi parkir sembarang yang harus bisa untuk mobil jadi ha bisa isi tanah masih belum di paving dan ketika hujan banyak area yang genang,ukk
cukup tanggap dalam proses layan mahasiswa,baka
layan skkk mungkin harus ada benah di dalam dan ruang baka mungkin perlu baharu,baka
proses ambil berkas ijazah kelulus masih belum efektif,baak
cukup baik dan bijak gratis sangat bantu mahasiswa yang sakit,poliklinik
poliklinik cuma pu tempat saja dan mungkin harus alat p k sebar di bagai titik strategis universitas,poliklinik
parkir motor sudah milik sistem yang baik masuk keluar tunjuk stnk,ukk
parkir motor sering penuh pada jam kuliah,ukk
mudah untuk aju skkk,baka
layout lentera buat malas buka,baak
internet kualitas sudah baik dan makin cepat jarang putus,puskom
kualitas makan bagus bukan sembarang milik bagai jenis makan dan minum,kantin
toilet sudah cukup bersih di beberapa toilet tentu namun dapat tempat tisu tetapi selalu tidak ada tisu sabun pun sering kosong,uppk
internet wifi di gedung bisa langsung sambung sendiri di ponsel laptop tetapi tidak seperti itu di gedung lain,puskom
harga di kantin terlalu mahal,kantin
jual stan di tiap kantin milik kapasitas yang beda beda,kantin
bersih toilet utama toilet di gedung belum maksimal,uppk
buka banyak jenis beasiswa,baka
aktif di email john untuk umum umum,baka
staf baka kurang ramah jadi kes takut ketika masuk ruang baka,baka
