Teks_Aspirasi,Biro / Unit
meja kursi di lantai gedung sangat tidak nyaman karena seringkali kaki keserimpet dengan besi tempat tas di bawah kursi selain itu terkadang ketinggian kaki kursi tidak sama menyebabkan kursi goyang ketika diduduki,uppk
studio gedung lantai memantulkan suara perlu peredam suara apalagi kalau aktivitas di dalam studio sedang ramai,uppk
tempatnya terpencil seharusnya tiap gedung punya uks untuk kepentingan bersama,poliklinik
event dan kuis di perpustakaan sangat kreatif dan ciamik terutama coffee corner,perpustakaan
toilet jongkok di gedung dan sangat sering mengeluarkan bau menyengat sebelum korona merebak sabun cuci tangan di toilet gedung jarang diisi,uppk
ada pegawai baka yang kata nya membuat kita takut cerewet,baka
pelayanan di lentera dan sim sudah sangat memuaskan,baak
penggantian ktm hilang cukup ribet,baak
saya senang dengan pelayanannya terutama poliklinik gigi,poliklinik
dokter di poli umum terkadang tidak memberikan banyak informasi sehingga kita tidak tahu sakit apa makanan yang dihindari dsb,poliklinik
kantinya bervariasi sehingga membuat kt tdk bosan,kantin
internet lemot ketika dipakai bersamaan,puskom
lapangan parkir terbatas,ukk
shuttle ke anta terbatas sehingga banyak anak yang jalan kaki,ukk
di beberapa toilet masih kotor sehingga harusnya ada tissue selalu di tiap toiletnya,uppk
kadang staff terlalu berbelit sehingga memperlamat proses kepanitiaan,baka
staff ramah harga ternjangkau responsif jika ada keluhan kesehatan,poliklinik
agak kotor harusnya lebih bisa dibersihkam dan letaknya mungkin tdk di basement lagi krn bisa jadi ikon yang positive untuk org luar mahasiswa petra,poliklinik
layanan di puskom memuaskan dan membantu dalam proses belajar mengajar,puskom
wifi yang tersedia tidak masuk sampai ke kelas di sebagian besar kelas gedung,puskom
baka aktif dalam memberikan email pemberitahuan mengenai beasiswa,baka
gedung baka agak sulit untuk ditemukan,baka
staf yang berada di front office sangat membantu,baak
lentera seringkali eror pada saat yang dibutuhkan,baak
pelayanan di klinik gigi sangat baik terutama stafnya sangat ramah,poliklinik
proses di klinik umum agak membingungkan karena harus keluar masuk beberapa kali,poliklinik
parkiran kosong susah dicari terutama jam perkuliahan,ukk
parkir gratis membuat siswa dapat menghemat,ukk
internet pada saat sepi dapat membantu menghemat kuota,puskom
fasilitas puskom yang tersebar membuat mahasiswa mudah mengakses komputer utk keperluan tugas,puskom
makanan kantin yang enak terutama di gedung,kantin
perpustakaan nyaman dan membuat betah,perpustakaan
bamyak tempat duduk sehingga memudahkan untuk beristirahat dan nongkrong,uppk
internet ditempat dan waktu penting lemot biasanya ramai,puskom
kualitas toilet tidam merata ada yg nyaman ada yang terasa kotor,uppk
beberapa kelas yang memanjang kebelakang menbuat susah konsen tidak kelihatan dan kurang mudah didengar,uppk
baka membantu banyak mahasiswa utk urusan keuangan melalui beasiswa dan memiliki insentif agar mahasiswa terus giat bertumbuh dalam segi prestasi baik akademik maupun non akademik,baka
prosesnya terkadang lama berbulat,baka
layanan cukup cepat dalam pergantian ktm,baak
server yang kurang mumpuni sering membuat lentera atau sim tidak dapat diakses,baak
sangat membantu untuk mahasiswanyang kesakitan karena murah dan dekat tempat kuliah kos,poliklinik
terkadang mrnunggu obat lama mestipun terlihat sepi pernah harus kembali untuk mengembalilan kelebihan uang karena salahnya perhitungan,poliklinik
gedung baru desain bagus dan banyak open space desain sangat membantu secara psikologis untuk refreshing pikiran yang penat jenuh,uppk
parkir anta gelap di malam hari tidak adanya marka membuat mobil jadi parkir sembarangan yang seharusnya bisa untuk mobil jadi hanya bisa diisi tanah masih belum di paving dan ketika hujan bayak area yang menggenang,ukk
cukup tanggap dalam proses layanan mahasiswa,baka
layanan skkk mungkin harus ad pembenahan di dalamnya dan ruangan baka mungkin perlu pembaharuan,baka
proses pengambilan berkas ijazah kelulusan masih belum efektif,baak
cukup baik dan kebijakan gratis sangat membantu mahasiswa yang sakit,poliklinik
poliklinik cuma mempunyai tempat saja dan mungkin sharusnya alat disebar di berbagai titik strategis universitas,poliklinik
parkiran motor sudah memiliki sistem yang baik masuk keluar menunjukkan stnk,ukk
parkiran motor sering penuh pada jam kuliah,ukk
mudah untuk mengajukkan skkk,baka
layout lentera membuat malas membukanya,baak
internet kualitas sudah membaik dan semakin cepat jarang putus putus,puskom
kualitas makanan bagus bukan sembarangan memiliki berbagai jenis makanan dan minuman,kantin
toilet sudah cukup bersis di beberapa toilet tertentu namun terdapat tempat tissue tetapi selalu tidak ada tissue sabun pun sering kosong,uppk
internet wifi di gedung bisa langsung nyambung sendiri di hp laptop tetapi tidak sperti itu di gedung lainnya,puskom
harga di kantin teralu mahal,kantin
penjualan kios disetiap kantin memiliki kapasitas yang berbeda beda,kantin
kebersihan toilet terutama toilet di gedung belum maksimal,uppk
membuka banyak jenis beasiswa,baka
aktif di email john untuk mengumumkan pengumuman,baka
staff baka kurang ramah jadi terkesan menakutkan ketika masuk ruangan baka,baka
membuka berbagai jenis beasiswa tetapi tidak ada penjelasan lebih bagi yang tertolak tidak ada alsan dan kelanjutan,baka
kadang prosedur yang dilakukan staff dan staff berbeda padahal masalah yang diselesaikan sama,baka
obat yang diberikan bukan obat engan kualitas rendah,poliklinik
dokter dan suster yang ramah dalam menanggapi mahasiswa,poliklinik
parkiran gedung luas,ukk
sabun toilet kadang tidak ada isinya dan kalau ada sabunya terlalu cair,uppk
baka sangat terbuka terhadap pertanyaan dari mahasiswa,baka
proses skkk lama,baka
baak sangat terbuka untuk membantu mahasiswa mengurus keperluan akademik,baak
situs lentera kadang tidak bisa dibuka,baak
untuk secara keseluruhan layanan uk petra cepat dan tidak ribet seperti pelayanan ktm yg hilang,baak
ada beberapa fasilitas yang tidak diperhatikan dengan baik seperti lampu tulisan ukp di gedung,uppk
memberikan informasi beasiswa,baka
pelayanan skkk sangat lama,baka
pelayanan ktm cepat,baak
terkadang lentera tidak update,baak
obat gratis,poliklinik
tempatnya jauh sehingga menyulitkan yang sakit,poliklinik
internet di jam jam tertentu lancar,puskom
toilet banyak tersebar di setiap gedung uk petra namun ada yang kurang higienis,uppk
cs rajin sehingga lab menjadi bersih dan nyaman,uppk
kantin nyaman cukup bersih harga terjangkau sesuai pengeluaran mahasiswa,kantin
lab beberapa software kurang up to date,puskom
internet sering tidak bisa connect dan sering putus,puskom
kantin juga sering penuh saat mendekati jam makan siang,kantin
kantin makanan kurang bervariasi,kantin
agak lama saat pengurusan skkk,baka
layanan yg diberikan dalam pengurusan informasi mengenai studi baik,baak
sim kadang trouble,baak
tidak memungut biaya yang terlalu besar,poliklinik
pelayanan pembuatan obat yang diberikan cukup lama,poliklinik
internet di puskom sudah stabil dan kencang,puskom
toilet di gedung sudah terjamin kebersihannya berbeda dengan toilet hampir di setiap gedung kecuali gedung kurang terjaga kebersihannya terutama gedung dan lantai,uppk
ruang kelas gedung disetiap gedung sudah memiliki kualitas yang baik kecuali gedung,uppk
parkiran gedung sudah cukup tertata,ukk
parkiran gedung memiliki lahan yang luas,ukk
perpustakaan sudah memberikan kualitas dan kuantitas yang baik di segi bukunya staffnya fasilitasnya,perpustakaan
tingkatkan publikasi atau promosi tentang penggunaan ruang collab untuk belajar maupun kegiatan rapat,perpustakaan
kantin gedung cukup bervariasi menunya dan enak rasanya bagi saya,kantin
baak sudah memberikan pelayanan yang terbaik,baak
ruang kelas gedung tidak kedap suara dan lcd terkadang kurang jelas untuk lantai gedung cukup panas ac kurang dingin ac di act terkadang menetaskan air,uppk
interface situs sistem informasi seperti lentera perlu ditingkatkan,baak
membantu dalam menangani peminjaman barcode scanner,baka
menyediakan beasiswa terutama bagi ekonomi lemah dan terkadang dari donatur sponsor yang mendanai bagi mahasiswa berprestasi,baka
staff baka kurang ramah dalam memberikan pelayanan layanan yang diberikan kurang efektif dan efisien sehingga memakan waktu yang lama,baka
memberikan pelayanan kesehatan dengan baik tanpa dipungut biaya tambahan kecuali untuk obat,poliklinik
letak poliklinik yang cukup jauh dari jangkauan mahasiswa,poliklinik
kurangnya informasi tentang jam praktek,poliklinik
informasi tentang spesialisasi dokter kurang dijelaskan,poliklinik
staff di baak memberikan informasi dengan singkat padat jelas namun terkadang kurang ramah dalam memberikan pelayanan,baak
dokternya ramah tidak ada biaya ketika cek,poliklinik
di ruang tunggunya banyak nyamuk,poliklinik
untuk kecepatan internet yang baik hanya pada perpustakaan dan puskom untuk tempat lain kecepatan internet masih kurang,puskom
perpustakaan sudah bagus bersih dan nyaman cocok dipakai untuk belajar maupun bersantai,perpustakaan
tas atau loker perpustakaan sering habis di saat ramai,perpustakaan
parkiran motor di gedung sering ada genangan air,ukk
toilet di gedung dan dapat diganti warna dindingnya dengan warna yang lebih cerah,uppk
kelas terkadang ada yang panas,uppk
skkk sering telat,baka
pelayanan baka untuk memproses ketidaksesuaian data sudah cepat,baka
ada staff baka yang kurang ramah ketika diajak berkonsultasi,baka
staff di baak ramah ketika diajak berkonsultasi biasanya juga sering menghilang ketika dicari di front office,baak
kurang memberikan reminder untuk alumni mahasiswa agar tidak lupa mengambil ijazah dan transkrip nilai,baak
fasilitas dan pelayanan poliklinik sangat oke dalam memberikan pemeriksaan maupun pengobatan atau pemberian obat secara gratis bagi mahasiswa,poliklinik
hasil diagnosa dokter di poliklinik beberapa kali kurang tepat sudah beberapa mahasiswa merasa salah diagnosa setelah beberapa mahasiswa tidak sembuh dan cross check ke dokter rumah sakit lain ternyata hasil diagnosa nya berbeda,poliklinik
kantin sekarang sudah bersih dan cukup beragam aneka makanan dengan menyediakan beberapa makanan baru,kantin
parkir motor di gedung selalu padat dan susah untuk mengeluarkan motor terkadang motor parkir asal asalan,ukk
baka sangat teratur mengenai mahasiswa proses melayani mahasiswa dan teliti,baka
proses di baka sangatlah lama,baka
tetap sabar dan sopan dalam melayanin mahasiswa yang kebingungan mengenai ktm dan ijazah,baak
situs sim terkadang lemot,baak
layanan poliklinik bagus karena menyediakan obat gratis,poliklinik
letak poliklinik sangatlah jauh untuk mahasiswa yang kuliah di gedung dan,poliklinik
harga makanan di kantin mahal mahal,kantin
ruang kelas gedung sangat nyaman untuk belajar baik dari sisi kualitas ac lcd maupun pencahayaan hanya bangku di kelas kelas gedung terlalu pendek sehingga saat menulis mahasiswa harus menunduk,uppk
kantin sangat nyaman dan makanannya enak enak,kantin
fasilitas baru perpustakaan spot cafe sangat menarik sehingga mahasiswa bisa minum kopi sambil baca buku,perpustakaan
internet di kolam jodoh sering putus nyambung,puskom
baka sangat membantu dalam mengurus proposal kegiatan,baka
layanan di baak sangat membantu dalam pergantian ktm yang hilang,baak
layanan poliklinik gratis,poliklinik
jarak dari gedung ke poliklinik sangat jauh,poliklinik
pegawainya sudah memberikan layanan dengan baik terutama pada saat mahasiswa bertanya pegawai di baka menjelaskan sangat detail dan baik,baka
layanan baka dalam proses proposal lumayan lama sehingga memperlambat panitia dalam persiapan suatu kegiatan,baka
layanan baak sangat baik terutama dalan proses pembuatan ktm,baak
situs lentera maupun sim sering eror sehingga menghambat mahasiswa ataupun dosen dalam memberi atau menerima materi perkuliahan,baak
sudah menyediakan layanan yang baik seperti halnya obat obatan,poliklinik
masih ada obat obatan yang belum disediakan seperti salap,poliklinik
pelayanan di poli gigi masih dibayar,poliklinik
toilet gedung bersih toilet gedung bau,uppk
baka sangat informatif dalam memberikan informasi tentang anggaran sebuah kegiatan,baka
ada beberapa staff yang tidak ramah,baka
layanan di baak sangat membantu dalam pergantian ktm yang hilang,baak
situs lentera terkadang sangat lambat pada saat login,baak
layanan poliklinik sangat membantu dalam mengobati mahasiswa dan juga tidak dipungut biaya,poliklinik
letak poliklinik terlalu jauh dan kurang strategis,poliklinik
kantinnya lumayan mahal kecuali bakmi kusni,kantin
pelayanan bironya luar biasa pak michael baak banyak membantu saya saat ijasah saya dimakan rayap pengurusannya cepat sekali,baak
wifinya kadang suka lemot,puskom
ruang kelas cukup memadai dengan suhu yang cukup dingin untuk kegiatan belajar,uppk
adanya sistem website dewey yang memudahkan pencarian buku,perpustakaan
banyak buku di perpustakaan yang tidak sesuai dengan katalog yang ada di website,perpustakaan
layanan baka memudahkan untuk melakukan proses administrasi kepanitiaan,baka
baka terlalu lama dalam memproses kredit poin atau skkk mahasiswa,baka
memudahkan mahasiswa dalam melakukan angsuran uang kuliah,baka
membantu mengobati mahasiswa terutama yang kos dengan gratis,poliklinik
tempat kurang strategis jarak jauh dari gedung selain dan sering menunggu lama,poliklinik
ukp udh berusaha untuk meningkatkan keseluruhan fasilitas yang ada berusaha untuk memaintanance atau menaikkan standart perawatan,uppk
baka memberikan fasilitas yang baik dalam pemberian beasiswa bahkan skkk untuk siswa akpres,baka
kurang memberikan kejelasan bidang non akademis yang mendapatkan jalur akpres saat wisuda karena saat saya wisuda lalu yang di beri tau bahwa olahraga dengan standart inter atau nasional bsa mendpatkan akpres ternyata hanya untuk bidang yang ukm nya di miliki oleh kampus hal ini tidak dicantumkan saat pemberian informasi,baka
sim sangat bagus sekali dan mudah di akses,baak
kurang mensosialisasikan penggunaan lentera,baak
layanan poli sangat mudah dan meringkankan mahasiswa maupun orang di sekitar,poliklinik
toilet di gedung cukup memadai karena bahan atau material alat kamar mandi yang digunakan berstandar tinggi dan memadai seperti di mall,uppk
satpam cukup cekatan dan ramah kepada mahasiswa terutama yang membantu menyeberangkan mahasiswa,ukk
parkir motor gedung sangat memadai karena ada di dalam gedung sehingga motor tidak basah dan saat datang atau pulang bisa bersiap menggunakan jas hujan,ukk
membantu dalam memberikan informasi mengenai beasiswa dengan konsisten,baka
banyak lantai di gedung yang rusak dan terkadang menurut saya pembenahannya sedikit lama,uppk
ruang kelas yang besar terkadang kurang nyaman seperti di karena tempatnya terlalu luas tapi lcd yang didepan sangat kecil,uppk
suasana di perpustakaan sangat ramai dan tidak ada ketegasan dari penjaga perpustakaan seharusnya bisa melalui pengeras suara atau beberapa petugas yang tersebar di beberapa lantai bisa bantu menenangkan,perpustakaan
proses pengajuan proposal cukup ribet,baka
layanan baak cukup ramah dan tanggap dalam membantu mahasiswa,baak
situs lentera sering kali lemot terutama ketika login hal ini sangat menyusahkan mahasiswa saat belajar dirumah seperti karantina sekarang,baak
sebaiknya poliklinik perlu disebarkan dibeberapa tempat,poliklinik
